player_id,player_name,team,element_type,price,id_team,team_name,team_short,id_position,position,opponent,is_home
1,Raya,1,1,6.0,1,Arsenal,ARS,1,GKP,Bournemouth,1
2,Arrizabalaga,1,1,4.0,1,Arsenal,ARS,1,GKP,Bournemouth,1
3,Hein,1,1,4.0,1,Arsenal,ARS,1,GKP,Bournemouth,1
4,Setford,1,1,3.9,1,Arsenal,ARS,1,GKP,Bournemouth,1
5,Gabriel,1,2,7.2,1,Arsenal,ARS,2,DEF,Bournemouth,1
6,Saliba,1,2,6.1,1,Arsenal,ARS,2,DEF,Bournemouth,1
7,Calafiori,1,2,5.6,1,Arsenal,ARS,2,DEF,Bournemouth,1
8,J.Timber,1,2,6.3,1,Arsenal,ARS,2,DEF,Bournemouth,1
9,Kiwior,1,2,5.4,1,Arsenal,ARS,2,DEF,Bournemouth,1
10,Lewis-Skelly,1,2,5.1,1,Arsenal,ARS,2,DEF,Bournemouth,1
11,White,1,2,5.1,1,Arsenal,ARS,2,DEF,Bournemouth,1
13,Clarke,1,2,3.8,1,Arsenal,ARS,2,DEF,Bournemouth,1
14,Kacurri,1,2,3.9,1,Arsenal,ARS,2,DEF,Bournemouth,1
15,Nichols,1,2,3.7,1,Arsenal,ARS,2,DEF,Bournemouth,1
16,Saka,1,3,9.8,1,Arsenal,ARS,3,MID,Bournemouth,1
17,Ødegaard,1,3,7.8,1,Arsenal,ARS,3,MID,Bournemouth,1
18,Madueke,1,3,6.8,1,Arsenal,ARS,3,MID,Bournemouth,1
19,Martinelli,1,3,6.8,1,Arsenal,ARS,3,MID,Bournemouth,1
20,Trossard,1,3,6.6,1,Arsenal,ARS,3,MID,Bournemouth,1
21,Rice,1,3,7.3,1,Arsenal,ARS,3,MID,Bournemouth,1
22,Merino,1,3,5.4,1,Arsenal,ARS,3,MID,Bournemouth,1
23,Fábio Vieira,1,3,5.4,1,Arsenal,ARS,3,MID,Bournemouth,1
24,Nørgaard,1,3,5.1,1,Arsenal,ARS,3,MID,Bournemouth,1
25,Nwaneri,1,3,5.0,1,Arsenal,ARS,3,MID,Bournemouth,1
26,Zubimendi,1,3,5.1,1,Arsenal,ARS,3,MID,Bournemouth,1
28,Kabia,1,3,4.5,1,Arsenal,ARS,3,MID,Bournemouth,1
29,Sambi,1,3,4.5,1,Arsenal,ARS,3,MID,Bournemouth,1
30,Havertz,1,4,7.3,1,Arsenal,ARS,4,FWD,Bournemouth,1
31,G.Jesus,1,4,6.4,1,Arsenal,ARS,4,FWD,Bournemouth,1
266,Eze,1,3,7.2,1,Arsenal,ARS,3,MID,Bournemouth,1
662,Mosquera,1,2,5.3,1,Arsenal,ARS,2,DEF,Bournemouth,1
666,Gyökeres,1,4,8.8,1,Arsenal,ARS,4,FWD,Bournemouth,1
700,Dowman,1,3,4.2,1,Arsenal,ARS,3,MID,Bournemouth,1
711,Harriman-Annous,1,3,4.4,1,Arsenal,ARS,3,MID,Bournemouth,1
725,Hincapie,1,2,5.1,1,Arsenal,ARS,2,DEF,Bournemouth,1
759,Salmon,1,2,4.0,1,Arsenal,ARS,2,DEF,Bournemouth,1
32,Martinez,2,1,5.1,2,Aston Villa,AVL,1,GKP,Nott'm Forest,0
33,M.Bizot,2,1,4.2,2,Aston Villa,AVL,1,GKP,Nott'm Forest,0
34,Gauci,2,1,4.0,2,Aston Villa,AVL,1,GKP,Nott'm Forest,0
35,Marschall,2,1,4.0,2,Aston Villa,AVL,1,GKP,Nott'm Forest,0
36,Cash,2,2,4.7,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
37,Digne,2,2,4.5,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
38,Konsa,2,2,4.4,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
39,Maatsen,2,2,4.2,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
40,Mings,2,2,4.3,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
41,Pau,2,2,4.3,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
42,A.García,2,2,3.9,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
43,Alex Moreno,2,2,4.0,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
44,Bogarde,2,2,4.0,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
45,Sousa,2,2,3.8,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
46,Yasin,2,2,4.0,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
47,Rogers,2,3,7.5,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
48,Tielemans,2,3,5.9,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
49,Bailey,2,3,5.5,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
50,Buendía,2,3,5.3,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
51,Iling Jr,2,3,5.5,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
53,Malen,2,3,5.1,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
54,McGinn,2,3,5.3,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
55,Barkley,2,3,4.8,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
56,Barrenechea,2,3,5.0,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
57,Dobbin,2,3,5.0,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
58,Kamara,2,3,4.9,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
59,Onana,2,3,4.8,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
60,Broggio,2,3,4.4,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
61,Dendoncker,2,3,4.5,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
62,Jimoh-Aloba,2,3,4.5,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
63,Young,2,3,4.3,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
64,Watkins,2,4,8.5,2,Aston Villa,AVL,4,FWD,Nott'm Forest,0
65,Redmond,2,4,4.5,2,Aston Villa,AVL,4,FWD,Nott'm Forest,0
389,Elliott,2,3,5.1,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
456,Sancho,2,3,5.8,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
688,Wright,2,1,3.9,2,Aston Villa,AVL,1,GKP,Nott'm Forest,0
699,Douglas Luiz,2,3,4.9,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
701,Rowe,2,2,4.0,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
702,Burrowes,2,3,4.4,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
703,Proctor,2,1,3.9,2,Aston Villa,AVL,1,GKP,Nott'm Forest,0
710,Patterson,2,2,3.9,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
719,Lindelöf,2,2,4.5,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
754,George Hemmings,2,3,4.5,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
757,Hollingshead,2,1,4.0,2,Aston Villa,AVL,1,GKP,Nott'm Forest,0
768,Leon Routh,2,2,4.0,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
781,Carroll,2,2,4.0,2,Aston Villa,AVL,2,DEF,Nott'm Forest,0
792,Alysson,2,3,5.0,2,Aston Villa,AVL,3,MID,Nott'm Forest,0
808,Abraham,2,4,6.0,2,Aston Villa,AVL,4,FWD,Nott'm Forest,0
183,Weiss,3,1,4.3,3,Burnley,BUR,1,GKP,Brighton,1
184,Green,3,1,4.0,3,Burnley,BUR,1,GKP,Brighton,1
185,Hladký,3,1,3.9,3,Burnley,BUR,1,GKP,Brighton,1
186,Roberts,3,2,4.3,3,Burnley,BUR,2,DEF,Brighton,1
187,Walker,3,2,4.4,3,Burnley,BUR,2,DEF,Brighton,1
188,Delcroix,3,2,3.8,3,Burnley,BUR,2,DEF,Brighton,1
189,Dodgson,3,2,4.0,3,Burnley,BUR,2,DEF,Brighton,1
190,Ekdal,3,2,3.8,3,Burnley,BUR,2,DEF,Brighton,1
191,Estève,3,2,3.9,3,Burnley,BUR,2,DEF,Brighton,1
192,Hartman,3,2,4.0,3,Burnley,BUR,2,DEF,Brighton,1
193,Humphreys,3,2,3.9,3,Burnley,BUR,2,DEF,Brighton,1
194,Jordan,3,2,3.9,3,Burnley,BUR,2,DEF,Brighton,1
195,Lucas Pires,3,2,3.8,3,Burnley,BUR,2,DEF,Brighton,1
196,Sambo,3,2,4.0,3,Burnley,BUR,2,DEF,Brighton,1
197,Sonne,3,2,3.8,3,Burnley,BUR,2,DEF,Brighton,1
198,Tuanzebe,3,2,3.9,3,Burnley,BUR,2,DEF,Brighton,1
199,Worrall,3,2,3.8,3,Burnley,BUR,2,DEF,Brighton,1
200,Anthony,3,3,5.0,3,Burnley,BUR,3,MID,Brighton,1
201,Benson,3,3,5.4,3,Burnley,BUR,3,MID,Brighton,1
202,Bruun Larsen,3,3,5.3,3,Burnley,BUR,3,MID,Brighton,1
203,Boateng,3,3,4.7,3,Burnley,BUR,3,MID,Brighton,1
204,Churlinov,3,3,4.9,3,Burnley,BUR,3,MID,Brighton,1
205,Cullen,3,3,4.9,3,Burnley,BUR,3,MID,Brighton,1
206,Edwards,3,3,4.7,3,Burnley,BUR,3,MID,Brighton,1
207,Hannibal,3,3,4.7,3,Burnley,BUR,3,MID,Brighton,1
208,Koleosho,3,3,5.0,3,Burnley,BUR,3,MID,Brighton,1
209,Laurent,3,3,4.8,3,Burnley,BUR,3,MID,Brighton,1
210,Tchaouna,3,3,4.9,3,Burnley,BUR,3,MID,Brighton,1
211,A.Ramsey,3,3,4.4,3,Burnley,BUR,3,MID,Brighton,1
212,Adewumi,3,3,4.5,3,Burnley,BUR,3,MID,Brighton,1
213,Banel,3,3,4.5,3,Burnley,BUR,3,MID,Brighton,1
214,Trésor,3,3,4.3,3,Burnley,BUR,3,MID,Brighton,1
215,Flemming,3,4,5.3,3,Burnley,BUR,4,FWD,Brighton,1
216,Amdouni,3,4,4.8,3,Burnley,BUR,4,FWD,Brighton,1
217,Foster,3,4,4.9,3,Burnley,BUR,4,FWD,Brighton,1
218,Barnes,3,4,4.2,3,Burnley,BUR,4,FWD,Brighton,1
219,Obafemi,3,4,4.4,3,Burnley,BUR,4,FWD,Brighton,1
470,Dúbravka,3,1,4.0,3,Burnley,BUR,1,GKP,Brighton,1
614,Ward-Prowse,3,3,5.6,3,Burnley,BUR,3,MID,Brighton,1
676,Ugochukwu,3,3,5.0,3,Burnley,BUR,3,MID,Brighton,1
680,Broja,3,4,5.2,3,Burnley,BUR,4,FWD,Brighton,1
722,Florentino,3,3,5.0,3,Burnley,BUR,3,MID,Brighton,1
776,Pimlott,3,3,4.5,3,Burnley,BUR,3,MID,Brighton,1
784,Brierley,3,3,4.5,3,Burnley,BUR,3,MID,Brighton,1
820,McMahon-Brown,3,3,4.5,3,Burnley,BUR,3,MID,Brighton,1
66,Neto,4,1,4.5,4,Bournemouth,BOU,1,GKP,Arsenal,0
67,Petrović,4,1,4.5,4,Bournemouth,BOU,1,GKP,Arsenal,0
68,Dennis,4,1,4.0,4,Bournemouth,BOU,1,GKP,Arsenal,0
69,McKenna,4,1,3.9,4,Bournemouth,BOU,1,GKP,Arsenal,0
70,Paulsen,4,1,4.0,4,Bournemouth,BOU,1,GKP,Arsenal,0
71,Zabarnyi,4,2,5.0,4,Bournemouth,BOU,2,DEF,Arsenal,0
72,Senesi,4,2,5.1,4,Bournemouth,BOU,2,DEF,Arsenal,0
73,Smith,4,2,4.4,4,Bournemouth,BOU,2,DEF,Arsenal,0
74,Truffert,4,2,4.7,4,Bournemouth,BOU,2,DEF,Arsenal,0
75,Akinmboni,4,2,3.8,4,Bournemouth,BOU,2,DEF,Arsenal,0
76,Bevan,4,2,3.8,4,Bournemouth,BOU,2,DEF,Arsenal,0
77,Hill,4,2,4.2,4,Bournemouth,BOU,2,DEF,Arsenal,0
78,J.Araujo,4,2,3.8,4,Bournemouth,BOU,2,DEF,Arsenal,0
